6.1166543983,4.24546428658,6.36631573966,1.99637673465
7.11509018847,6.04179791289,6.38273460482,1.8909607037
6.63801686074,6.05068393071,6.39977272452,1.83016247268
7.44319725099,5.42349958949,6.40272925188,1.82183719116
7.22554605735,4.87846330838,6.27103209414,2.16520161606
6.81793991014,4.8915855137,6.28874048032,2.0403261146
6.65521660143,5.20815553934,6.36012495416,2.26598386776
6.71853068118,4.10309663054,6.37997384761,1.99295991131
6.4217188099,5.33017089469,6.30392502209,1.85665958288
5.56282586697,5.15338605362,6.25140676496,1.95494456922
6.71225614328,5.5873116924,6.30991069249,1.98656146517
6.69126125693,4.90375164861,6.48798274739,1.96857873904
6.64153408517,5.50755693981,6.18160528765,1.87629996327
6.72329140606,5.40874147009,6.09946652399,1.98460154429
6.10530569998,5.13813842934,6.16999489026,1.83303243476
7.53121428148,4.64849995631,6.22385206912,2.11404890135
7.08273014026,5.29553256108,6.15803373785,2.05960754948
7.32990214029,5.46375463678,6.21571946781,1.90216286216
7.32574752706,5.33892709372,5.98001507055,1.92722816188
6.09248538728,5.4323999978,6.12770760771,1.96897835985
6.46098045083,4.93755768998,6.35774841187,1.77607716323
6.8838867303,4.78874202485,6.49518261078,2.16955162837
6.37787811019,5.18839239983,6.49405018979,1.87204026718
5.93365075129,5.40932233085,6.30334274417,1.66766462333
6.42529455807,5.41696890012,6.40443755815,1.82341482842
6.30608195644,5.19742572227,6.06836719628,1.93990690561
7.17403572949,5.43024869389,6.10113402203,1.91678477359
7.10329069059,5.03243856142,6.23819658937,1.90555220499
5.83928831502,5.66049339623,6.12420452076,1.62147544438
6.90416362952,5.85886992994,6.23079908199,1.81081196365
6.45487210189,5.04723300046,6.41779423869,1.89273611408
6.21737626931,4.53457543603,6.13976527536,2.21996502875
7.98568940757,5.12549151881,6.0024624346,1.69592350145
6.23413114435,5.32014381567,6.39614466838,1.89681538992
7.60766415152,6.11676402342,6.50036956456,1.87053997572
6.69856049432,5.30652930764,6.2379432118,2.18070548576
7.72610004415,5.49990514113,6.43475691846,1.98538858782
8.17536876248,4.71169657938,6.39577129965,1.82045959404
7.1865591813,5.16291653753,6.06899247374,2.00914572277
7.23929217866,5.16573011182,6.2711444775,1.92107984548
7.23756640766,5.1738142409,6.21184939792,1.78471587983
6.88236308593,5.38507116717,6.25788228889,2.11076174409
6.85827164729,5.60432272929,6.39206336608,1.72535543556
7.12148679584,4.30668526839,6.59146574192,2.05294526408
6.79698252092,4.77656791598,6.2033715182,2.07212387701
6.85527970324,5.40337235697,6.33256135349,1.79988194251
