8.32057872945,3.74490725441,8.11477129268,8.81692661425,2.00827828749,0.511285177537,4.64370001766,5.2186937678,4.98034602956,0.635521499189,6.31926572739,8.52851960801,8.80938115416,8.28846896333,4.42976195979,6.36201857159
8.30651844526,3.66114085409,8.24062817329,8.80690118622,1.75442038502,0.50276462237,5.11539738207,4.58541875116,4.9142575334,1.23077949681,6.15609595162,8.39894435928,8.79761382925,8.23893251892,4.65685145312,5.81461208466
8.31996110005,3.72861842731,8.2678188982,8.81931613588,1.89513808053,0.356643915153,4.49424045946,5.31515496792,5.50531597692,1.43177718566,6.23403683871,8.48700187579,8.41993263771,8.18187625469,4.9620838856,6.21395090473
8.2822965803,3.74282786011,8.07096780924,8.84301520866,1.91017284527,0.477638386422,4.89586530989,4.75295162441,5.06586595256,1.0674794592,6.27707437601,8.47244838001,9.06437383752,8.87123440935,4.84750745663,6.00289242011
8.28596121445,3.72158355008,8.11152234794,8.7475091039,1.85374666876,0.500500051064,5.19130718065,4.7551575244,5.49256082146,1.25046096055,6.33924630989,8.39506785395,9.17207911268,8.88380936332,4.88513338772,6.08040989753
8.28204983766,3.76768434296,8.32518483057,8.92294270454,1.83831470214,0.397003739791,4.86489611558,4.66935682784,5.67741832906,1.08844903503,6.31802931199,8.51101829007,8.19465077789,6.85291631446,4.72743012642,5.85513282419
8.29369572491,3.71431450587,8.06013627036,8.91326092637,1.8383771493,0.457813164855,4.98623946046,5.57543994298,4.76029638235,0.678618585622,6.21530811716,8.47407010984,8.31510181351,7.90888910805,4.89790401401,5.9124944648
8.30242363036,3.80669525628,8.24174190979,8.83899407799,1.92237316656,0.442281324622,5.09047110884,5.13830809154,4.76361887435,1.14531198651,6.37098058265,8.41958280669,9.16063328692,8.34483232135,5.11247286604,6.07694251454
8.29068862429,3.67273760152,8.17461259782,8.92704426669,1.83983348348,0.481803673223,4.415890022,5.46869216645,5.12437940477,1.20262579376,6.21547667666,8.42516204737,8.26673564325,8.12841221404,4.45732169295,5.86668458667
8.22835120787,3.80106164029,8.16979917538,8.82476744591,1.87165096426,0.546270227413,4.87325323945,5.45544028205,5.36464401217,1.39489104103,6.17223042913,8.41562961622,9.05026401099,8.01294865179,4.66453659706,6.00116961153
8.2536854423,3.73392894335,8.23534220901,9.00794168426,1.76693266908,0.586358015991,5.23369859013,4.68010113341,5.45843872859,1.49016536447,6.22498291016,8.38678193008,8.25108810829,8.05374528975,4.94922529158,5.99426683102
8.26841649856,3.75324017769,8.16576490659,8.76443763426,1.84057064033,0.504901037193,4.76189095437,4.76870983809,4.76742354174,1.77097260042,6.44689210746,8.41258614927,8.37504452999,8.19741738916,4.14548462587,5.95826753648
8.32151995726,3.74057300524,8.27019121454,9.05995204625,1.94197950913,0.491748623747,4.612854349,4.88379734529,4.93425514775,1.1868078724,6.31551003115,8.3812216807,8.95687001682,7.87729931752,4.32840107728,5.84324474371
8.27047898257,3.71101426196,8.21466756198,9.05264114522,1.86033570059,0.486011944504,4.77026703614,5.43818730168,4.77631397116,0.662417778944,6.22429868472,8.24423405081,8.04317959506,7.81736249332,4.53278688373,6.17956422937
8.32523385863,3.71092304049,8.36404297392,9.10767206872,1.85843970572,0.412897205838,5.37622399133,5.06974403375,5.13097333605,1.33927251856,6.24466175991,8.32838612453,8.42618349885,8.16653211316,5.13914236659,5.93509227836
8.35526338919,3.73650560288,8.06367469213,8.95297267951,1.8856343348,0.503346142064,4.38145731033,5.24947811192,4.72545922407,0.975297393057,6.2962698756,8.5251281511,8.77759233483,8.49497875437,4.32058320741,5.89784946246
8.31880650327,3.78461975271,8.17508433514,9.06178478538,1.85958701429,0.286944840638,4.06148554888,5.33352034572,5.44373348715,0.591508753005,6.42000871504,8.51063256506,8.87050860663,8.7299710737,4.64192920894,5.84871089002
8.2647373833,3.72550602177,8.23429075742,8.99263755538,1.88456886454,0.55623789401,4.78389540677,4.67283142072,4.89620617821,1.48513704888,6.2565038958,8.42770858652,8.57284839155,8.53597257212,4.82381789324,5.96383065939
8.26823760234,3.70550876081,8.19948268525,8.79417284298,1.76893360701,0.548098318141,5.64961134416,5.33366868458,4.8569462906,1.16096260171,6.25043415606,8.51285167951,9.11642467943,8.84177412238,5.03975280013,5.94255722818
8.29135108655,3.79829394295,8.17519090393,8.86452166518,1.80304310942,0.624834727976,5.4254843599,5.49300322636,4.50941993755,0.849858998814,6.24472501086,8.73805107903,8.70711859011,8.84010021275,4.32191807174,5.79966327991
8.24528589287,3.70650372764,8.20018156481,9.03762885887,1.899158338,0.631540020515,5.32315040248,5.1237240651,5.10205966962,0.621344289106,6.46809643726,8.26056976587,8.25771183763,7.54078388904,4.66149312252,5.85526963079
8.26663382996,3.69872919214,8.14209417553,8.96687421165,1.86445490384,0.543849513916,5.29135771053,5.08005488238,4.54369770849,0.742784686443,6.16096311641,8.44421336178,8.96993103692,8.29539436845,4.59648505664,6.03014214426
8.26619243705,3.7333397098,8.03727488468,8.85414075366,2.01197765338,0.46198972663,4.23209375946,5.10809852448,4.85153481275,1.46936688096,6.42143167794,8.53309874673,8.39377080715,8.25893258383,4.96065601083,5.96406131935
8.25050407395,3.74576150132,8.17585828438,8.84719113953,1.78537686127,0.470093295651,4.69101063159,5.38249024723,4.95443366058,1.01819836721,6.2937394094,8.59793769118,8.08003105925,7.85736526467,4.24681187949,6.24166360938
8.30480089972,3.7057131157,8.09810522596,8.78609843592,1.78892040246,0.477044307068,4.68471201214,5.0058002176,5.70311407043,0.839038946186,6.20407287702,8.41017018345,9.04900526514,8.16754432154,4.29265033477,5.74468583928
8.29629606263,3.75164002528,8.21094166506,8.91239270869,1.84303282183,0.465902180301,4.41651751793,5.07681085039,5.13838801656,1.06848139133,6.3738162466,8.33949299547,8.36811424537,7.98204840305,4.80842977506,5.90465397643
8.34155533062,3.76116002162,8.04450736253,8.93218508099,1.78762056555,0.498147939369,4.66787215212,5.07747504974,5.14430912864,1.11160864768,6.28033609969,8.57553679649,8.20181531899,8.12091549893,4.53603941334,5.90303850826
8.29715174655,3.77845765905,8.12080848826,8.80869798965,1.8299486455,0.592969161003,4.803625864,5.31687204651,4.9440554821,1.59063117734,6.58470072204,8.46837227723,8.79702854877,8.28637783742,4.07986762022,5.78868216731
8.33127879858,3.72723456331,8.17067310303,8.83463586407,1.87070848126,0.542998807624,4.52574030923,4.9079895654,5.0930649767,1.22441927135,6.16166121489,8.41959454126,8.16087733737,7.89908200062,5.11796014615,5.90556894933
8.25471959653,3.72590128337,8.11091361353,8.91502158649,1.76704108442,0.523660444562,4.60272567305,5.27434903038,5.31796995834,1.48998849856,6.23748985553,8.54763299479,8.63023548723,8.31020189788,4.69409875401,5.8624113769
8.34748376692,3.64571927333,8.08247044607,8.95783254929,1.85714795817,0.529889996316,5.14475712541,4.99920673382,4.17541843356,1.08524620015,6.43275773085,8.4791401324,9.14583210392,8.50143140671,4.47827509033,5.80892468663
8.26474694842,3.76151292802,8.04656613852,8.86093307259,1.86800361593,0.413169349416,5.11370714806,5.48864327796,5.41492262202,0.734650883842,6.33274363094,8.41963957875,8.32233432729,8.24646213812,4.9436020078,6.31991062055
