7.63890873262,4.37790271215
6.77617613967,4.39719931517
7.0924608125,3.73226019977
6.9908666885,4.08191257696
7.41402850524,3.98776282804
7.4171363055,4.20351480685
7.1987591771,4.62556486864
7.451669222,4.5555621094
7.31328621627,4.49368794921
6.94057609872,4.02143835993
3.83233579019,0.933304701629
3.58043324675,1.28208336085
3.69596429353,1.19129794718
3.35040541902,1.5701191907
3.32193871864,0.996159871646
3.2894141307,1.3693634555
3.62251137888,1.31398718046
4.15488991256,1.25301561735
3.14626048674,1.26761371706
3.89645948157,1.21905587505
1.33233033673,8.13340699792
2.46672939537,8.11214888371
1.81683400307,8.69946697377
2.75493800546,8.39257293831
1.74109392397,7.94779143158
2.00004970869,9.21204568551
1.78999216084,7.88898660545
1.50181538999,8.175548391
1.26471105525,8.0540454485
1.88960549875,9.05283771641
